uri,id,birth_place,birth_date,language,recording_dates,subject_refs,interviewers,programs
/repositories/14/resources/10029,HVT-1431,,,eng,1989-06-28|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/33569|/subjects/34631|/subjects/26804|/subjects/39082|/subjects/24374|/subjects/29006|/subjects/37286|/subjects/22131|/subjects/40600|/subjects/38014|/subjects/37705|/subjects/23249|/subjects/35653|/subjects/23300|/subjects/24980|/subjects/30490|/subjects/33303|/subjects/32086|/subjects/31379|/subjects/24343|/subjects/32911|/subjects/34716|/subjects/35943|/subjects/35139|,/agents/people/57092|,/agents/corporate_entities/6670|
/repositories/14/resources/7738,HVT-1061,,,heb,1984-05-04|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/23530|/subjects/39082|/subjects/35577|/subjects/37286|/subjects/31554|/subjects/38166|/subjects/26804|/subjects/23982|/subjects/38515|/subjects/25203|/subjects/24980|/subjects/35714|/subjects/32086|/subjects/29111|/subjects/33303|/subjects/27363|/subjects/30490|/subjects/35139|,/agents/people/47516|/agents/people/64627|,/agents/corporate_entities/6624|
/repositories/14/resources/6681,HVT-4263,,,eng,2003-11-04|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/24374|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/36226|/subjects/34072|/subjects/28291|/subjects/37829|/subjects/40600|/subjects/38014|/subjects/33705|/subjects/37411|/subjects/24980|/subjects/33303|/subjects/35139|/subjects/35943|/subjects/26539|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/9165,HVT-0220,,,eng,1983-01-18|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/41014|/subjects/39082|/subjects/39222|/subjects/34072|/subjects/37286|/subjects/31104|/subjects/23624|/subjects/35653|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/27363|/subjects/35139|,/agents/people/40474|/agents/people/67204|,/agents/corporate_entities/6671|
/repositories/14/resources/7266,HVT-0670,,,eng,1986-02-10|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/31290|/subjects/36478|/subjects/41390|/subjects/25637|/subjects/37022|/subjects/24980|/subjects/31129|,,/agents/corporate_entities/6671|
/repositories/14/resources/6863,HVT-1962,,,eng,1992-01-24|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/24608|/subjects/39082|/subjects/24343|/subjects/39298|/subjects/41014|/subjects/35577|/subjects/40600|/subjects/29108|/subjects/23033|/subjects/38014|/subjects/40467|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/24543|/subjects/40065|/subjects/33303|/subjects/32911|/subjects/35139|,/agents/people/43042|/agents/people/43043|,/agents/corporate_entities/6637|
/repositories/14/resources/6414,HVT-2122,,,eng,1993-01-28|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/22405|/subjects/32986|/subjects/40482|/subjects/39082|/subjects/37286|/subjects/28707|/subjects/36512|/subjects/29111|/subjects/24374|/subjects/24343|/subjects/40600|/subjects/29562|/subjects/26497|/subjects/35771|/subjects/22646|/subjects/31690|/subjects/24980|/subjects/31129|/subjects/30490|/subjects/33303|/subjects/35139|/subjects/26539|,/agents/people/40597|,/agents/corporate_entities/6673|
/repositories/14/resources/7078,HVT-2088,,,ger,1993-06-17|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/24152|/subjects/40591|/subjects/30915|/subjects/40600|/subjects/31623|/subjects/24343|/subjects/24980|/subjects/35139|/subjects/33303|/subjects/30490|,/agents/people/43546|,/agents/corporate_entities/12966|
/repositories/14/resources/9814,HVT-2572,,,eng,1993-05-23|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/27319|/subjects/39082|/subjects/38166|/subjects/24343|/subjects/28387|/subjects/40600|/subjects/31623|/subjects/29399|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/29712|/subjects/33303|/subjects/35139|/subjects/35943|,/agents/people/49533|/agents/people/44922|,/agents/corporate_entities/6633|
/repositories/14/resources/7449,HVT-3733,,,rus,1996-12-09|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/22072|/subjects/36478|/subjects/41390|/subjects/29826|/subjects/28325|/subjects/28382|/subjects/30215|/subjects/33628|/subjects/30254|/subjects/35814|/subjects/35892|/subjects/29540|/subjects/30830|/subjects/26310|/subjects/38281|/subjects/24980|/subjects/32086|/subjects/35139|,/agents/people/44404|,/agents/corporate_entities/6724|
/repositories/14/resources/10098,HVT-2821,,,fre,1993-11-29|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/22646|/subjects/40913|/subjects/37021|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/35139|/subjects/30490|,,/agents/corporate_entities/6714|
/repositories/14/resources/7845,HVT-3699,,,slo,1995-12-09|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/39082|/subjects/32911|/subjects/26684|/subjects/31104|/subjects/26123|/subjects/23335|/subjects/27980|/subjects/25317|/subjects/23385|/subjects/23869|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/31129|/subjects/40065|/subjects/33303|/subjects/35139|/subjects/35943|/subjects/35324|,/agents/people/40499|/agents/people/40871|,/agents/corporate_entities/6663|
/repositories/14/resources/8596,HVT-3363,,,rom,1996-01-31|,/subjects/35854|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/41464|/subjects/26804|/subjects/37759|/subjects/41623|/subjects/29297|/subjects/39450|/subjects/39082|/subjects/31037|/subjects/31104|/subjects/38262|/subjects/41459|/subjects/36411|/subjects/38106|/subjects/24980|/subjects/33303|/subjects/35139|/subjects/32086|,,/agents/corporate_entities/6687|
/repositories/14/resources/8651,HVT-3676,,,slo,1995-05-05|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/38166|/subjects/39082|/subjects/24343|/subjects/30915|/subjects/26684|/subjects/39450|/subjects/37362|/subjects/31104|/subjects/39440|/subjects/32024|/subjects/23385|/subjects/24980|/subjects/33303|/subjects/30490|/subjects/35139|/subjects/29777|,/agents/people/40499|/agents/people/40871|,/agents/corporate_entities/6663|
/repositories/14/resources/8662,HVT-0959,,,eng,1987-11-21|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/37286|/subjects/25597|/subjects/24374|/subjects/22131|/subjects/23348|/subjects/23330|/subjects/31831|/subjects/41342|/subjects/40600|/subjects/41689|/subjects/29024|/subjects/23033|/subjects/23982|/subjects/22109|/subjects/24949|/subjects/24980|/subjects/31129|/subjects/24543|/subjects/34716|/subjects/23017|/subjects/23059|/subjects/38250|/subjects/35943|/subjects/35324|/subjects/29712|,/agents/people/58184|/agents/people/47126|,/agents/corporate_entities/6671|
/repositories/14/resources/7474,HVT-2964,,,mul,1995-03-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/41479|/subjects/35227|/subjects/23328|/subjects/39082|/subjects/24343|/subjects/25248|/subjects/26105|/subjects/40600|/subjects/25904|/subjects/38724|/subjects/29787|/subjects/33470|/subjects/30131|/subjects/27824|/subjects/31794|/subjects/24980|/subjects/32086|/subjects/33303|/subjects/31129|/subjects/30490|/subjects/35139|/subjects/32911|/subjects/40065|,/agents/people/41883|/agents/people/68326|,/agents/corporate_entities/12966|
/repositories/14/resources/6920,HVT-4449,,,eng,2012-05-31|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/38706|/subjects/23300|/subjects/37410|/subjects/23328|/subjects/36226|/subjects/22072|/subjects/40591|/subjects/32911|/subjects/40600|/subjects/22579|/subjects/31794|/subjects/25637|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/30490|/subjects/23059|/subjects/36018|/subjects/35139|,/agents/people/40447|/agents/people/40515|,/agents/corporate_entities/12966|
/repositories/14/resources/10248,HVT-3226,,,fre,1995-02-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/41130|/subjects/39082|/subjects/24343|/subjects/36478|/subjects/41390|/subjects/26387|/subjects/23510|/subjects/27846|/subjects/27845|/subjects/28766|/subjects/39993|/subjects/36784|/subjects/22646|/subjects/36721|/subjects/22106|/subjects/31690|/subjects/40072|/subjects/24980|/subjects/30490|/subjects/33303|/subjects/31129|/subjects/40065|/subjects/35139|/subjects/35943|,/agents/people/66391|,/agents/corporate_entities/6714|
/repositories/14/resources/7722,HVT-4019,,,fre,1995-05-15|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/32412|/subjects/33351|/subjects/37775|/subjects/39298|/subjects/35577|/subjects/39082|/subjects/30915|/subjects/35854|/subjects/26684|/subjects/41071|/subjects/40771|/subjects/30548|/subjects/36674|/subjects/23093|/subjects/36257|/subjects/24767|/subjects/38998|/subjects/32506|/subjects/24980|/subjects/35139|/subjects/35943|/subjects/33303|/subjects/30490|/subjects/36018|/subjects/23636|,/agents/people/91018|/agents/people/40539|,/agents/corporate_entities/6614|
/repositories/14/resources/8579,HVT-2067,,,eng,1992-05-05|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36478|/subjects/41390|/subjects/26179|/subjects/32908|/subjects/28128|/subjects/41071|/subjects/36784|/subjects/26879|/subjects/34059|/subjects/29238|/subjects/22267|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/30490|/subjects/35139|,/agents/people/40646|,/agents/corporate_entities/6633|
/repositories/14/resources/8436,HVT-2437,,,eng,1993-03-28|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39971|/subjects/37104|/subjects/36478|/subjects/41390|/subjects/32908|/subjects/32936|/subjects/32575|/subjects/31037|/subjects/26684|/subjects/37775|/subjects/23742|/subjects/32926|/subjects/25637|/subjects/29153|/subjects/30034|/subjects/26999|/subjects/41069|/subjects/27524|/subjects/24980|/subjects/31129|/subjects/30490|/subjects/36419|/subjects/34365|/subjects/33303|/subjects/35943|/subjects/35139|/subjects/35324|,/agents/people/42985|/agents/people/74191|,/agents/corporate_entities/6657|
/repositories/14/resources/8706,HVT-1132,,,eng,1987-10-25|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/23640|/subjects/41390|/subjects/32728|/subjects/25637|/subjects/37022|/subjects/27038|/subjects/37705|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/35139|/subjects/35324|,/agents/people/87975|/agents/people/87543|,/agents/corporate_entities/6725|
/repositories/14/resources/6974,HVT-4330,,,eng,2005-03-30|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/36833|/subjects/36660|/subjects/37286|/subjects/38166|/subjects/24374|/subjects/26684|/subjects/39082|/subjects/23530|/subjects/29111|/subjects/39298|/subjects/24343|/subjects/32911|/subjects/31104|/subjects/25931|/subjects/31795|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/34716|/subjects/33303|/subjects/30490|/subjects/35139|/subjects/26539|/subjects/35943|,/agents/people/40446|/agents/people/43290|,/agents/corporate_entities/6671|
/repositories/14/resources/9156,HVT-1562,,,eng,1990-11-05|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/41390|/subjects/36478|/subjects/40730|/subjects/39298|/subjects/25637|/subjects/38049|/subjects/26999|/subjects/32673|/subjects/32375|/subjects/30327|/subjects/26163|/subjects/24980|/subjects/35943|/subjects/23059|/subjects/34365|/subjects/30490|/subjects/31129|,/agents/people/42864|/agents/people/44097|,/agents/corporate_entities/6643|
/repositories/14/resources/7422,HVT-1098,,,eng,1988-05-20|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/40356|/subjects/33741|/subjects/41390|/subjects/36478|/subjects/30219|/subjects/40437|/subjects/25788|/subjects/24980|/subjects/26539|/subjects/32911|/subjects/33303|,/agents/people/67319|/agents/people/70874|,/agents/corporate_entities/12966|
/repositories/14/resources/9609,HVT-1831,,,heb,1986-12-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36226|/subjects/24374|/subjects/39082|/subjects/24343|/subjects/25248|/subjects/34072|/subjects/26684|/subjects/23300|/subjects/40600|/subjects/34628|/subjects/24980|/subjects/29429|/subjects/34483|/subjects/31794|/subjects/38724|/subjects/32086|/subjects/34716|/subjects/33303|/subjects/30490|/subjects/31379|/subjects/35139|/subjects/35943|/subjects/35324|/subjects/32911|,/agents/people/68216|/agents/people/56658|,/agents/corporate_entities/6624|
/repositories/14/resources/6466,HVT-0723,,,eng,1985-12-14|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/38776|/subjects/39082|/subjects/23300|/subjects/36226|/subjects/28387|/subjects/40600|/subjects/24980|/subjects/41689|/subjects/37022|/subjects/23059|/subjects/38250|/subjects/35139|/subjects/35943|/subjects/35324|,/agents/people/86848|/agents/people/40705|,/agents/corporate_entities/6725|
/repositories/14/resources/6115,HVT-0373,,,eng,1984-08-06|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/26684|/subjects/24514|/subjects/40482|/subjects/24343|/subjects/28387|/subjects/23300|/subjects/37775|/subjects/40600|/subjects/38014|/subjects/32847|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/35943|/subjects/33303|/subjects/35139|/subjects/23059|,/agents/people/41089|,/agents/corporate_entities/6656|
/repositories/14/resources/8586,HVT-0689,,,eng,1986-04-12|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36226|/subjects/26804|/subjects/23328|/subjects/39082|/subjects/36693|/subjects/28086|/subjects/25637|/subjects/27845|/subjects/24343|/subjects/24980|/subjects/30490|/subjects/31129|/subjects/32086|/subjects/37459|/subjects/33303|/subjects/35324|,/agents/people/41186|,/agents/corporate_entities/6671|
/repositories/14/resources/9553,HVT-1974,,,fre,1992-04-02|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26684|/subjects/31037|/subjects/39082|/subjects/23688|/subjects/36478|/subjects/41390|/subjects/26804|/subjects/26179|/subjects/37775|/subjects/40591|/subjects/25163|/subjects/24932|/subjects/22646|/subjects/23093|/subjects/26879|/subjects/24980|/subjects/24275|/subjects/35576|/subjects/32086|/subjects/30490|/subjects/28759|/subjects/35943|/subjects/35139|/subjects/33303|/subjects/37459|/subjects/40065|/subjects/24343|/subjects/35324|,/agents/people/70171|/agents/people/41224|,/agents/corporate_entities/6614|
/repositories/14/resources/8518,HVT-3949,,,mul,1996-10-18|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/26999|/subjects/36478|/subjects/32908|/subjects/25248|/subjects/23510|/subjects/22416|/subjects/22134|/subjects/32585|/subjects/24980|/subjects/32086|/subjects/34365|,,/agents/corporate_entities/6643|
/repositories/14/resources/7640,HVT-0666,,,eng,1985-11-18|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/38166|/subjects/26804|/subjects/24374|/subjects/40600|/subjects/25992|/subjects/25317|/subjects/24980|/subjects/30490|/subjects/32086|/subjects/28167|/subjects/23059|/subjects/33303|/subjects/35139|/subjects/24343|/subjects/35943|/subjects/32911|,/agents/people/90172|,/agents/corporate_entities/6813|
/repositories/14/resources/8995,HVT-0236,,,eng,1984-02-26|,/subjects/32407|/subjects/30827|/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/37410|/subjects/36693|/subjects/36919|/subjects/25637|/subjects/35653|/subjects/38459|/subjects/28832|/subjects/24980|/subjects/23982|/subjects/31092|/subjects/32585|/subjects/39866|/subjects/29013|/subjects/22667|/subjects/33275|/subjects/24543|/subjects/23059|/subjects/36018|/subjects/30490|/subjects/35943|/subjects/36485|,/agents/people/67204|,/agents/corporate_entities/6671|
/repositories/14/resources/8032,HVT-4275,,,fre,2001-01-12|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/23328|/subjects/37410|/subjects/36226|/subjects/39971|/subjects/26684|/subjects/39082|/subjects/24374|/subjects/24343|/subjects/23300|/subjects/22554|/subjects/24932|/subjects/22646|/subjects/23093|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/30490|/subjects/36018|/subjects/33303|/subjects/35139|/subjects/35943|,/agents/people/70171|/agents/people/40539|,/agents/corporate_entities/6614|
/repositories/14/resources/8290,HVT-1077,,,heb,1984-08-31|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36512|/subjects/37286|/subjects/24374|/subjects/39082|/subjects/34072|/subjects/23300|/subjects/38016|/subjects/25637|/subjects/40600|/subjects/26497|/subjects/26569|/subjects/27845|/subjects/33470|/subjects/31794|/subjects/24980|/subjects/32086|/subjects/34716|/subjects/30490|/subjects/23059|/subjects/31129|/subjects/35139|/subjects/35324|/subjects/26539|/subjects/36018|/subjects/35943|,/agents/people/40551|/agents/people/40442|,/agents/corporate_entities/6624|
