uri,title
/subjects/37410,Mothers and sons
/subjects/23003,Zabolotiv (Ukraine)
/subjects/24396,Ivano-Frankove (Ukraine)
/subjects/23453,Gotland (Sweden)
/subjects/40487,Bar-le-Duc (France)
/subjects/37943,Male rape victims
/subjects/34396,Viviers (France)
/subjects/33146,Belgrade (Serbia)
/subjects/36344,Charavines (France)
/subjects/31481,Tauves (France)
/subjects/36714,Chashniki (Belarus)
/subjects/29818,Vif (France)
/subjects/22307,Jewish converts
/subjects/35092,"World War, 1939-1945 -- Underground movements -- Italy"
/subjects/35568,Oradour-sur-Vayres (France)
/subjects/23146,Zelenogorsk (Russia)
/subjects/24683,Gotha (Germany)
/subjects/37105,Mátra Mountains (Hungary)
/subjects/29674,Podu Iloaiei (Romania)
/subjects/23783,Novohrad-Volynsʹkyĭ (Ukraine)
/subjects/24046,"Khodoriv (Z︠H︡ydachivsʹkyĭ raĭon, Ukraine)"
/subjects/29224,Jews -- Czechoslovakia -- Veča
/subjects/24416,Jews -- Ukraine -- Pidhaĭt︠s︡i
/subjects/30005,Maginot Line (France)
/subjects/33783,Banovo Polje (Serbia)
/subjects/25657,'s-Hertogenbosch (Netherlands)
/subjects/26978,Jews -- Ukraine -- Stryĭ
/subjects/25207,Czeladź (Poland)
/subjects/31614,Engelstadt (Germany)
/subjects/24800,Budakeszi (Hungary)
/subjects/39731,Jews -- Poland -- Dęblin (Warsaw)
/subjects/25342,Schleusingen (Germany)
/subjects/30843,Floriffoux (Belgium)
/subjects/31751,"Brzeziny (Łódź, Poland)"
/subjects/34553,"Arenberg (Koblenz, Germany)"
/subjects/30510,"World War, 1939-1945 -- Jewish resistance -- Poland -- Białystok"
/subjects/35712,Jews -- Slovakia -- Šahy
/subjects/38570,Čata (Slovakia)
/subjects/36997,"Gusev (Kaliningradskai︠a︡ oblastʹ, Russia)"
/subjects/28989,Wola Raniżowska (Poland)
/subjects/30140,Orava (Slovakia and Poland)
/subjects/26094,Kotlas (Russia)
/subjects/33445,Prisoners of War -- Lithuania
/subjects/25591,Fathers and daughters
/subjects/31182,Luckenwalde (Germany)
/subjects/27406,Ferrara (Italy)
/subjects/32254,Seville (Spain)
/subjects/24380,Bad Salzschlirf (Germany)
/subjects/31881,Izki (Ukraine)
/subjects/33916,Lawyers
/subjects/23015,Częchostowa (Poland)
/subjects/29418,Berat (Albania)
/subjects/23500,War crime trials -- Netherlands
/subjects/27810,"Dessau (Dessau, Germany)"
/subjects/26702,"World War, 1939-1945 -- Prisoners and prisons, Latvian"
/subjects/25084,Konstanz (Germany)
/subjects/22741,Kamilonisi (Greece)
/subjects/27543,Čierny Balog (Slovakia)
/subjects/39273,"Krasnostav (Khmelʹnyt︠s︡ʹka oblastʹ, Ukraine)"
/subjects/28198,Bolderāja (Latvia)
/subjects/30951,Myszyniec (Poland)
/subjects/31643,Shoemakers
/subjects/33384,Turulung (Romania)
/subjects/27797,Finland
/subjects/41541,Jews -- Ukraine -- Zolochiv
/subjects/25600,Pomiechówek (Poland)
/subjects/39623,Cornwall (England : County)
/subjects/28032,Verkhni︠a︡dzvinski rai︠o︡n (Belarus)
/subjects/41111,Soroca (Moldova)
/subjects/36885,Video tapes
/subjects/37797,De Panne (Belgium)
/subjects/32595,"Dūkštas (Ignalinos rajonas, Lithuania)"
/subjects/35250,Andrychów (Poland)
/subjects/38198,Corfu Island (Greece)
/subjects/29623,Prizren (Kosovo)
/subjects/35600,Fedunka (Ukraine)
/subjects/26539,Antisemitism -- Postwar
/subjects/34857,Żywiec (Poland)
/subjects/35745,Jews -- Poland -- Rejowiec Lubelski
/subjects/37778,Jews -- Austria -- Vienna
/subjects/22983,Vysoké Mýto (Czech Republic)
/subjects/30547,Amersfoort (Netherlands)
/subjects/37282,Amou (France)
/subjects/36539,Okarben (Germany)
/subjects/28527,Boppard (Germany)
/subjects/27328,Terebovli︠a︡ (Ukraine)
/subjects/32829,Niedergrenzebach (Germany)
/subjects/27282,Kulmbach (Germany)
/subjects/25745,Venice (Italy)
/subjects/24787,Skala-Podilʹsʹka  (Ukraine)
/subjects/37451,Casablanca (Morocco)
/subjects/32653,Bobrynet︠s︡ʹ (Ukraine)
/subjects/26610,Childbirth in prisons
/subjects/36240,Jordanów (Poland)
/subjects/27451,Crumstadt (Germany)
/subjects/37902,Delft (Netherlands)
/subjects/23804,Arpajon (France)
/subjects/34338,"Radekhiv (Lʹvivsʹka oblastʹ, Ukraine)"
/subjects/34292,Neuilly-sur-Marne (France)
/subjects/36755,Pszczyna (Poland)
/subjects/40583,Draft -- Yugoslavia
/subjects/26755,Horná Lehota (Slovakia)
/subjects/40079,"World War, 1939-1945 -- Participation -- Polish"
/subjects/23310,Teramo (Italy)
/subjects/36811,"World War, 1914-1918 -- Participation, Jewish"
/subjects/33740,Trikala (Greece)
/subjects/41185,Münzberg (Germany)
/subjects/36112,Călărași (Moldova : Raion)
/subjects/33255,Gibraltar
/subjects/31268,Limbourg (Belgium)
/subjects/27646,Malynsk (Ukraine)
/subjects/26954,Kharkiv (Ukraine)
/subjects/24969,Vidzy (Belarus)
/subjects/30880,Chomonin (Ukraine)
/subjects/30029,Ahrensburg (Germany)
/subjects/32014,Edineț (Moldova : Raion)
/subjects/38419,Jews -- Poland -- Kozienice
/subjects/23605,Pieszyce (Poland)
/subjects/22917,Mother and child
/subjects/37216,"Zionism -- Societies, etc."
/subjects/29208,Prisons -- Palestine
/subjects/35381,Jews -- Poland -- Strzemieszyce Wielkie
/subjects/30479,Prisoners of War -- Czech Republic
/subjects/40281,San Isidro (Argentina)
/subjects/38049,Wrocław (Poland)
/subjects/24590,Maine-et-Loire (France)
/subjects/37646,Kladovo (Serbia)
/subjects/25552,Potsdam (Germany)
/subjects/29988,Troyanovka (Ukraine)
/subjects/36684,Dublin (Ireland)
/subjects/27095,Tilff (Belgium)
/subjects/29822,"Sulmierzyce (Łódź, Poland)"
/subjects/35801,Lubná (Czech Republic)
/subjects/24343,Death marches
/subjects/37095,Shymkent (Kazakhstan)
/subjects/29571,Korčula (Croatia)
/subjects/27996,Counterfeits and counterfeiting
/subjects/39988,Lazdijai (Lithuania)
/subjects/26684,Concentration camps -- Psychological aspects
/subjects/39822,Helsingborg (Sweden)
/subjects/24713,"World War, 1939-1945 -- Prisoners and prisons, Croatia"
/subjects/24206,Štip (Macedonia)
/subjects/32628,Czyżew-Osada (Poland)
/subjects/30615,Germans -- Czechoslovakia -- Sudetenland -- History
/subjects/31907,Etterbeek (Belgium)
/subjects/32782,Varkovychi (Ukraine)
/subjects/33890,Hajdúszoboszló (Hungary)
/subjects/23193,Breitzig (Germany)
/subjects/32278,Monte-Carlo (Monaco)
/subjects/22628,Solova (Ukraine)
/subjects/39434,Escapes -- Belgium
/subjects/31004,Holoby (Ukraine)
/subjects/28675,"Holocaust, Jewish (1939-1945) -- Children"
/subjects/40844,"Hengelo (Gelderland, Netherlands)"
/subjects/39064,Nemenčinė (Lithuania)
/subjects/25047,Versailles (France)
/subjects/31454,Volodymyret︠s︡ʹ (Ukraine)
/subjects/36391,"Żychlin (Konin, Poland)"
/subjects/38858,Orphanages -- Uzbekistan
/subjects/41078,Jews -- Ukraine -- Radekhiv (Lʹvivsʹka oblastʹ)
/subjects/25293,Dubno ghetto
/subjects/22556,Turany nad Ondavou (Slovakia)
/subjects/32805,Gits (Belgium)
/subjects/25339,Głusk (Poland)
/subjects/27304,Steinsfurt (Germany)
/subjects/22106,"Bordeaux (Aquitaine, France)"
/subjects/36515,Lacanau-Océan (France)
/subjects/34528,Estedt (Germany)
/subjects/40669,Bressuire (France)
/subjects/23347,Political refugees -- Switzerland
/subjects/35769,"Greenford (London, England)"
/subjects/37754,Concentration camp inmates -- Soviet Union -- Personal narratives
/subjects/36903,Blonay (Switzerland)
/subjects/32413,Jews -- Poland -- Gdańsk
/subjects/23652,Jemappes (Belgium)
/subjects/30584,Washington (D.C.)
/subjects/33202,Brezno (Slovakia : Okres)
/subjects/31395,Kapylʹski rai︠o︡n (Belarus)
/subjects/32690,Požarevac (Serbia)
/subjects/38767,Jews -- Ukraine -- Balta
/subjects/37492,"Piaseczno (Tarnobrzeg, Poland)"
/subjects/35505,Jelenec (Slovakia)
/subjects/36779,Calvinism -- Hungary
/subjects/23982,Romania
/subjects/28337,Drama (Greece)
/subjects/41214,Ruthenia (Czechoslovakia)
/subjects/34601,Bacoli (Italy)
/subjects/28622,Proselytizing -- Judaism
/subjects/22385,Nysa (Poland)
/subjects/39463,Visingsö (Sweden)
/subjects/36796,Momignies (Belgium)
/subjects/39199,Vilnius (Lithuania)
/subjects/41351,Tübingen (Germany)
/subjects/27187,Jews -- Poland -- Brańsk
/subjects/25913,Niedergrenzbach (Germany)
/subjects/24601,Fertőrákos (Hungary)
/subjects/35010,Bat mitzvah
/subjects/40110,Bort-les-Orgues (France)
/subjects/23594,Freising (Germany)
/subjects/37187,"Sambir (Sambirsʹkyĭ raĭon, Ukraine)"
/subjects/31950,Gryfice (Poland)
/subjects/35440,Kołobrzeg (Poland)
/subjects/6633,Artists
/subjects/32385,Hennef-Sieg (Germany)
/subjects/40540,Troyitsya (Ukraine)
/subjects/37742,Masłowice (Poland)
/subjects/36850,Braunau am Inn (Austria)
/subjects/32540,"World War, 1939-1945 -- Prisoners and prisons, Dutch"
/subjects/27312,"Oradour-sur-Glane Massacre, Oradour-sur-Glane, France, 1944"
/subjects/33701,Tiszadada (Hungary)
/subjects/22540,Archaeologists
/subjects/41594,Lingfield (England)
/subjects/33351,"World War, 1939-1945 -- Underground movements -- Belgium"
/subjects/27257,"World War, 1939-1945 -- Prisoners and prisons, French"
/subjects/39249,Nižná Pisaná (Slovakia)
/subjects/28458,Altaussee (Austria)
/subjects/24928,Šal̕a (Slovakia)
/subjects/31229,Aulnay-sous-Bois (France)
/subjects/22405,"World War, 1939-1945 -- Participation, Jewish"
/subjects/38458,Târgu Frumos (Romania)
/subjects/32055,Varnsdorf (Czech Republic)
/subjects/35790,Memmingen (Germany)
/subjects/29249,"Revel (Haute-Garonne, France)"
/subjects/24181,"Helenówek (Łódź, Poland)"
/subjects/34928,Mittewald (Austria)
/subjects/31100,Canary Islands
/subjects/41202,"Grossenlinden (Linden, Hesse, Germany)"
/subjects/34302,"Sarajevo (Bosnia and Herzegovina) -- History -- Siege, 1992-1996 -- Personal narratives, Bosnian"
/subjects/31550,Děčín (Czech Republic)
/subjects/35840,Jalovec (Slovakia)
/subjects/33097,"Hungary -- History -- Revolution, 1956 -- Personal narratives"
/subjects/30711,"Murafa (Vinnyt︠s︡ʹka oblastʹ, Ukraine)"
/subjects/24302,Hegyalja (Hungary)
/subjects/37484,Money -- Forgeries
/subjects/38771,"World War, 1939-1945 -- Collaborationists -- Lithuania"
/subjects/29475,Bad Wörishofen (Germany)
/subjects/38264,Aš (Czech Republic)
/subjects/40106,"Altenburg (Horn, Austria)"
/subjects/35006,Berezne (Ukraine)
/subjects/39926,Csömör (Hungary)
/subjects/24617,Düsseldorf (Germany)
/subjects/25905,Mielec (Poland)
/subjects/27938,"La Hague, Cape (France)"
/subjects/38634,Kemenesmagasi (Hungary)
/subjects/22393,Buguruslan (Russia)
/subjects/34617,"World War, 1939-1945 -- Prisoners and prisons, Slovak"
/subjects/39025,Montevideo (Uruguay)
/subjects/34139,Bourbon-l'Archambault (France)
/subjects/41469,Sanski Most (Bosnia and Herzegovina)
/subjects/25682,Bad Blankenburg (Germany)
/subjects/24139,Święcany (Poland)
/subjects/40628,Jews -- Hungary -- Eger
/subjects/26554,Antonovka (Ukraine)
/subjects/40278,"Görlitz (Görlitz, Germany)"
/subjects/30195,Antisemitism -- Study and teaching -- Germany
/subjects/35397,"Engelberg (Obwalden, Switzerland)"
/subjects/32452,Kampinoska Forest (Poland)
/subjects/36411,"Komárno (Západoslovenský kraj, Slovakia)"
/subjects/33613,Jews -- Poland -- Bobowa
/subjects/29137,La Buisse (France)
/subjects/37129,Diepholz (Germany)
/subjects/38726,Bujki (Poland)
/subjects/26692,Mašun (Slovenia)
/subjects/27980,Nové Zámky (Slovakia)
/subjects/38376,Jews -- Ukraine -- Bar
/subjects/23490,Rivoli (Italy)
/subjects/35817,Moča (Slovakia)
/subjects/23869,Budapest (Hungary)
/subjects/41255,"Panemunė (Kaunas, Lithuania)"
/subjects/33490,"World War, 1939-1945 -- Personal narrative, Belgian"
/subjects/25544,Z︠H︡aludok (Belarus)
/subjects/40852,Pristina (Kosovo)
/subjects/28663,Veča (Czechoslovakia)
/subjects/31012,Kraków (Poland)
/subjects/39422,Weesp (Netherlands)
/subjects/25401,Kolochava (Ukraine)
/subjects/41310,Mont-de-Marsan (France)
/subjects/23185,Orekhovno (Belarus)
/subjects/39971,Brothers and sisters
/subjects/38663,Jews -- Belarus -- Li︠a︡khavichy
/subjects/40151,Aarschot (Belgium)
/subjects/26387,Interfaith marriage
/subjects/29072,Crăciunești (Romania)
/subjects/33886,Šurany (Slovakia)
/subjects/30603,Farnham (Québec)
/subjects/40501,Halberstadt (Germany)
/agents/corporate_entities/12589,Neckarelz (Concentration camp)
/agents/corporate_entities/8069,Jasenovac (Concentration camp)
/agents/corporate_entities/11921,Hinzert (Concentration camp)
/agents/corporate_entities/6866,Sachsenhausen (Concentration camp)
/agents/corporate_entities/9013,Dyhernfurth II (Concentration camp)
/agents/corporate_entities/13121,Eberswalde (Concentration camp)
/agents/corporate_entities/7534,Salzburg (refugee camp)
/agents/corporate_entities/11409,Grini (Concentration camp)
/agents/corporate_entities/6919,Neubrandenburg (Concentration camp)
/agents/corporate_entities/10384,Rieucros (Concentration camp)
/agents/corporate_entities/7152,Dörnhau (Poland : Concentration camp)
/agents/corporate_entities/12356,Sered (Concentration camp)
/agents/corporate_entities/8248,Pruszków (Concentration camp)
/agents/corporate_entities/10296,Schwarzheide (Concentration camp)
/agents/corporate_entities/7040,Skarżysko-Kamienna (Concentration camp)
/agents/corporate_entities/7369,Dünawerke (Concentration camp)
/agents/corporate_entities/12602,Geretsried (Displaced persons camp)
/agents/corporate_entities/7685,Lieberose (Concentration camp)
/agents/corporate_entities/11242,Janowska (Concentration camp)
/agents/corporate_entities/6978,Landsberg (Concentration camp)
/agents/corporate_entities/10392,Schlachtensee (Displaced persons camp)
/agents/corporate_entities/10668,Wittlich (Concentration camp)
/agents/corporate_entities/9273,Ebensee (Concentration camp)
/agents/corporate_entities/7095,Neugraben (Concentration camp)
/agents/corporate_entities/6954,Föhrenwald (Displaced persons camp)
/agents/corporate_entities/12157,Oederan (Concentration camp)
/agents/corporate_entities/12442,Risiera di San Sabba (Concentration camp)
/agents/corporate_entities/11540,Lindele (Concentration camp)
/agents/corporate_entities/10202,Burgau (Concentration camp)
/agents/corporate_entities/10081,Harzungen (Concentration camp)
/agents/corporate_entities/6915,Majdanek (Concentration camp)
/agents/corporate_entities/12053,Kauen-Schanzen (Concentration camp)
/agents/corporate_entities/10740,Neubrandenburg (Concentration camp)
/agents/corporate_entities/11297,Mittelsteine (Concentration camp)
/agents/corporate_entities/8398,"H.K.P. (Concentration camp : Vilnius, Lithuania)"
/agents/corporate_entities/11916,Pionki (Concentration camp)
/agents/corporate_entities/10080,Langenstein (Concentration camp)
/agents/corporate_entities/10595,Bergen-Belsen (Concentration camp)
/agents/corporate_entities/9024,Koronowo (Concentration camp)
/agents/corporate_entities/12044,Palemonas (Concentration camp)
/agents/corporate_entities/11392,Wulkow (Concentration camp)
/agents/corporate_entities/11111,Montreuil-Bellay (Concentration camp)
/agents/corporate_entities/9177,Beaune-la-Rolande (Concentration camp)
/agents/corporate_entities/9874,Sandbostel (Concentration camp)
/agents/corporate_entities/7539,Rothschild Hospital (Refugee camp)
/agents/corporate_entities/12156,Görlitz (Concentration camp)
/agents/corporate_entities/7352,Ravensbrück (Germany : Concentration camp)
/agents/corporate_entities/7094,Theresienstadt (Concentration camp)
/agents/corporate_entities/12438,Kaltwasser (Concentration camp)
/agents/corporate_entities/7779,Crawinkel (Concentration camp)
/agents/corporate_entities/8033,Camp de Coëtquidan (France)
/agents/corporate_entities/12341,Leonberg (Concentration camp)
/agents/corporate_entities/13442,Wöbbelin (Concentration camp)
/agents/corporate_entities/7954,Birnbäumel (Concentration camp)
/agents/corporate_entities/9049,Vught (Concentration camp)
/agents/corporate_entities/10413,"Altenburg (Concentration camp : Thuringia, Germany)"
/agents/corporate_entities/8269,Kaiserwald (Concentration camp)
/agents/corporate_entities/9478,Liebenau (Concentration camp)
/agents/corporate_entities/6918,Ohrdruf (Concentration camp)
/agents/corporate_entities/7923,Djakovo (Concentration camp)
/agents/corporate_entities/11234,Niederorschel (Concentration camp)
/agents/corporate_entities/10976,Venusberg (Concentration camp)
/agents/corporate_entities/12336,Rivesaltes (Concentration camp)
/agents/corporate_entities/12623,Wieliczka (Concentration camp)
/agents/corporate_entities/8802,Stara Gradiška (Concentration camp)
/agents/corporate_entities/10921,Lichtewerden (Concentration camp)
/agents/corporate_entities/8746,Brande (Concentration camp)
/agents/corporate_entities/6867,Mauthausen (Concentration camp)
/agents/corporate_entities/10409,Ottmuth (Concentration camp)
/agents/corporate_entities/12434,Sosnowiec (Concentration camp)
/agents/corporate_entities/8896,Feldafing (Displaced persons camp)
/agents/corporate_entities/10777,Zvenigorodka (Concentration camp)
/agents/corporate_entities/9395,Dortmund (Concentration camp)
/agents/corporate_entities/7221,Madjanek (Concentration camp)
/agents/corporate_entities/10389,Berga (Concentration camp)
/agents/corporate_entities/10673,Ahlem (Concentration camp)
/agents/corporate_entities/11127,Pithiviers (Concentration camp)
/agents/corporate_entities/10697,Hirschberg (Concentration camp)
/agents/corporate_entities/10044,Günthergrube (Concentration camp)
/agents/corporate_entities/8833,Klein Mangersdorf (Concentration camp)
/agents/corporate_entities/9664,Le Vernet (Concentration camp)
/agents/corporate_entities/12311,Myslowice (Concentration camp)
/agents/corporate_entities/7904,Ohrdruf (Concentration camp)
/agents/corporate_entities/8171,Wilischthal (Concentration camp)
/agents/corporate_entities/11213,Landsberg am Lech (Displaced persons camp)
/agents/corporate_entities/12147,Family camp (Birkenau)
/agents/corporate_entities/7343,Farge (Concentration camp)
/agents/corporate_entities/6876,Leipheim (Displaced persons camp)
/agents/corporate_entities/11435,Gleiwitz II (Concentration camp)
/agents/corporate_entities/11966,Rechlin (Concentration camp)
/agents/corporate_entities/8757,Bad Reichenhall (Displaced persons camp)
/agents/corporate_entities/7226,Monowitz (Poland : Concentration camp)
/agents/corporate_entities/13326,Backnang (Displaced persons camp)
/agents/corporate_entities/9111,Birkenau (Concentration camp)
/agents/corporate_entities/13222,Esterwegen (Concentration camp)
/agents/corporate_entities/11136,Zemun (Concentration camp)
/agents/corporate_entities/7359,Stutthof (Concentration camp)
/agents/corporate_entities/10588,Jungfernhof (Concentration camp)
/agents/corporate_entities/9310,Flossenbürg (Concentration camp)
/agents/corporate_entities/8852,Jaworzno (Concentration camp)
/agents/corporate_entities/6948,Ebensee (Concentration camp)
/agents/corporate_entities/8686,Gelsenkirchen (Concentration camp)
/agents/corporate_entities/7123,Hamburg- iefstak (Concentration camp)
/agents/corporate_entities/8054,Starachowice (Concentration camp)
/agents/corporate_entities/10209,Buchenwald (Concentration camp)
/agents/corporate_entities/11320,Duderstadt (Concentration camp)
/agents/corporate_entities/7358,Kiviõli (Concentration camp)
/agents/corporate_entities/9014,Bautzen (Concentration camp)
/agents/corporate_entities/6861,Esterwegen (Concentration camp)
/agents/corporate_entities/7374,Neckarelz (Concentration camp) LOC auth rec
/agents/corporate_entities/12035,Compiègne (Concentration camp)
/agents/corporate_entities/8982,Trzebinia (Concentration camp)
/agents/corporate_entities/12873,Braunschweig (Concentration camp)
/agents/corporate_entities/8351,Maerzdorf (Concentration camp)
/agents/corporate_entities/11526,Jadovno (Concentration camp)
/agents/corporate_entities/13059,Szebnie (Concentration camp)
/agents/corporate_entities/10225,Rathenow (Concentration camp)
